binary	scenario	network	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
quiczigperf	loss_recovery	syscall	1	throughput_gbps	combined	30	6	4.836601	4.756842	4.911878	0.032055	4.471757	5.505828	1.231245	5.851200	6.166745	insufficient_order_stat_support	0.072190	1.284384	0.001904	0.163030	0	not_ready_high_variance	p80_p20_1.2312_gt_1.1500;block_median_ratio_1.2844_gt_1.1000;severe_block_median_ratio_1.2844_gt_1.2500
quiczigperf	multistream_download	iouring	1	throughput_gbps	discovery	40	8	4.669206	4.600186	4.920704	0.068645	4.224215	5.210705	1.233532	5.409973	5.835386	insufficient_order_stat_support	0.059321	1.182679	-0.001539	0.087240	0	not_ready_high_variance	p50_ci_width_0.0686_gt_0.0300;p80_p20_1.2335_gt_1.1500;block_median_ratio_1.1827_gt_1.1000;persistent_block_median_ratio_recent_1.1697_gt_1.1000;persistent_p80_p20_recent_1.2012_gt_1.1500
quiczigperf	multistream_download	iouring	1	throughput_gbps	combined	40	8	4.669206	4.600186	4.920704	0.068645	4.224215	5.210705	1.233532	5.409973	5.835386	insufficient_order_stat_support	0.059321	1.182679	-0.001539	0.087240	0	not_ready_high_variance	p50_ci_width_0.0686_gt_0.0300;p80_p20_1.2335_gt_1.1500;block_median_ratio_1.1827_gt_1.1000;persistent_block_median_ratio_recent_1.1697_gt_1.1000;persistent_p80_p20_recent_1.2012_gt_1.1500
quiczigperf	multistream_download	syscall	1	throughput_gbps	discovery	30	6	4.953726	4.912421	5.159383	0.049854	4.885981	5.739746	1.174738	6.166719	6.195841	insufficient_order_stat_support	0.032592	1.255876	0.000099	-0.078531	0	not_ready_high_variance	p50_ci_width_0.0499_gt_0.0300;p80_p20_1.1747_gt_1.1500;block_median_ratio_1.2559_gt_1.1000;severe_block_median_ratio_1.2559_gt_1.2500
quiczigperf	multistream_download	syscall	1	throughput_gbps	combined	30	6	4.953726	4.912421	5.159383	0.049854	4.885981	5.739746	1.174738	6.166719	6.195841	insufficient_order_stat_support	0.032592	1.255876	0.000099	-0.078531	0	not_ready_high_variance	p50_ci_width_0.0499_gt_0.0300;p80_p20_1.1747_gt_1.1500;block_median_ratio_1.2559_gt_1.1000;severe_block_median_ratio_1.2559_gt_1.2500
quiczigperf	multistream_upload	iouring	1	throughput_gbps	discovery	30	6	5.067841	4.805120	5.535233	0.144068	4.691762	5.759447	1.227566	5.925537	6.184593	insufficient_order_stat_support	0.085938	1.245515	0.090021	-0.030435	0	not_ready_high_variance	p50_ci_width_0.1441_gt_0.0300;p80_p20_1.2276_gt_1.1500;block_median_ratio_1.2455_gt_1.1000;drift_0.0900_gt_0.0300;severe_drift_0.0900_gt_0.0800
quiczigperf	multistream_upload	iouring	1	throughput_gbps	combined	30	6	5.067841	4.805120	5.535233	0.144068	4.691762	5.759447	1.227566	5.925537	6.184593	insufficient_order_stat_support	0.085938	1.245515	0.090021	-0.030435	0	not_ready_high_variance	p50_ci_width_0.1441_gt_0.0300;p80_p20_1.2276_gt_1.1500;block_median_ratio_1.2455_gt_1.1000;drift_0.0900_gt_0.0300;severe_drift_0.0900_gt_0.0800
quiczigperf	multistream_upload	syscall	1	throughput_gbps	discovery	40	8	5.658273	5.450725	5.882295	0.076272	5.110136	6.148623	1.203221	6.272699	6.844840	insufficient_order_stat_support	0.076234	1.222435	0.017383	-0.200244	0	not_ready_high_variance	p50_ci_width_0.0763_gt_0.0300;p80_p20_1.2032_gt_1.1500;block_median_ratio_1.2224_gt_1.1000;persistent_block_median_ratio_recent_1.2224_gt_1.1000;persistent_p80_p20_recent_1.2312_gt_1.1500
quiczigperf	multistream_upload	syscall	1	throughput_gbps	combined	40	8	5.658273	5.450725	5.882295	0.076272	5.110136	6.148623	1.203221	6.272699	6.844840	insufficient_order_stat_support	0.076234	1.222435	0.017383	-0.200244	0	not_ready_high_variance	p50_ci_width_0.0763_gt_0.0300;p80_p20_1.2032_gt_1.1500;block_median_ratio_1.2224_gt_1.1000;persistent_block_median_ratio_recent_1.2224_gt_1.1000;persistent_p80_p20_recent_1.2312_gt_1.1500
quiczigperf	reqresp	iouring	1	requests_per_second	discovery	20	4	16838.082838	16605.999956	17172.807751	0.033662	16572.517686	17438.002090	1.052224	17499.418799	17744.550119	insufficient_order_stat_support	0.019544	1.044069	-0.007509	0.257052	0	ready	-
quiczigperf	reqresp	iouring	1	requests_per_second	combined	20	4	16838.082838	16605.999956	17172.807751	0.033662	16572.517686	17438.002090	1.052224	17499.418799	17744.550119	insufficient_order_stat_support	0.019544	1.044069	-0.007509	0.257052	0	ready	-
quiczigperf	reqresp	iouring	2	requests_per_second	discovery	20	4	13288.511443	13110.772910	13410.863455	0.022583	13089.597003	13450.592972	1.027579	13499.200226	13698.966084	insufficient_order_stat_support	0.013155	1.034894	-0.004091	-0.091396	0	ready	-
quiczigperf	reqresp	iouring	2	requests_per_second	combined	20	4	13288.511443	13110.772910	13410.863455	0.022583	13089.597003	13450.592972	1.027579	13499.200226	13698.966084	insufficient_order_stat_support	0.013155	1.034894	-0.004091	-0.091396	0	ready	-
quiczigperf	reqresp	iouring	3	requests_per_second	discovery	40	8	9521.776015	9469.988686	9654.356220	0.019363	9398.435195	9697.371764	1.031807	10748.240054	10968.895498	insufficient_order_stat_support	0.012468	1.155723	-0.005041	0.347902	1	not_ready_high_variance	block_median_ratio_1.1557_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	reqresp	iouring	3	requests_per_second	combined	40	8	9521.776015	9469.988686	9654.356220	0.019363	9398.435195	9697.371764	1.031807	10748.240054	10968.895498	insufficient_order_stat_support	0.012468	1.155723	-0.005041	0.347902	1	not_ready_high_variance	block_median_ratio_1.1557_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	reqresp	syscall	1	requests_per_second	discovery	20	4	17759.073467	17528.565114	17892.353444	0.020485	17466.745547	17930.934022	1.026576	18047.830005	18199.997010	insufficient_order_stat_support	0.009763	1.030269	0.023443	0.435678	0	ready	-
quiczigperf	reqresp	syscall	1	requests_per_second	combined	20	4	17759.073467	17528.565114	17892.353444	0.020485	17466.745547	17930.934022	1.026576	18047.830005	18199.997010	insufficient_order_stat_support	0.009763	1.030269	0.023443	0.435678	0	ready	-
quiczigperf	reqresp	syscall	2	requests_per_second	discovery	20	4	13964.479862	13857.988337	14027.354025	0.012128	13819.611619	14115.172698	1.021387	14274.992397	14447.953233	insufficient_order_stat_support	0.009491	1.014995	0.010346	-0.008293	0	ready	-
quiczigperf	reqresp	syscall	2	requests_per_second	combined	20	4	13964.479862	13857.988337	14027.354025	0.012128	13819.611619	14115.172698	1.021387	14274.992397	14447.953233	insufficient_order_stat_support	0.009491	1.014995	0.010346	-0.008293	0	ready	-
quiczigperf	reqresp	syscall	3	requests_per_second	discovery	105	21	9784.264640	9740.670286	9833.736264	0.009512	9638.674346	9902.885448	1.027412	9999.792177	11235.632346	insufficient_order_stat_support	0.010318	1.160708	0.011845	0.173151	1	not_ready_high_variance	block_median_ratio_1.1607_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	reqresp	syscall	3	requests_per_second	combined	105	21	9784.264640	9740.670286	9833.736264	0.009512	9638.674346	9902.885448	1.027412	9999.792177	11235.632346	insufficient_order_stat_support	0.010318	1.160708	0.011845	0.173151	1	not_ready_high_variance	block_median_ratio_1.1607_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	small_payload_pps	iouring	1	messages_per_second	discovery	20	4	17191.341064	16986.339343	17401.131079	0.024128	16785.437831	17585.111801	1.047641	17750.853499	17881.876212	insufficient_order_stat_support	0.019186	1.030171	-0.000053	-0.324772	0	ready	-
quiczigperf	small_payload_pps	iouring	1	messages_per_second	confirm	10	2	17794.605788	17273.785399	18188.812090	0.051422	17230.933372	18270.339065	1.060322	18656.214402	19140.330628	insufficient_order_stat_support	0.025711	1.052972	0.000000	0.058673	0	not_ready_max_samples	p50_ci_width_0.0514_gt_0.0500
quiczigperf	small_payload_pps	iouring	1	messages_per_second	combined	30	6	17248.942030	17052.509105	17767.130146	0.041430	16934.439947	17828.209298	1.052778	17918.724837	19020.795758	insufficient_order_stat_support	0.019948	1.074978	-0.004253	0.139350	0	ready	-
quiczigperf	small_payload_pps	iouring	2	messages_per_second	discovery	20	4	13632.018305	13488.378024	13887.399042	0.029271	13487.451444	13924.007006	1.032368	14006.936297	14073.772914	insufficient_order_stat_support	0.010962	1.032611	-0.007218	0.056076	0	ready	-
quiczigperf	small_payload_pps	iouring	2	messages_per_second	combined	20	4	13632.018305	13488.378024	13887.399042	0.029271	13487.451444	13924.007006	1.032368	14006.936297	14073.772914	insufficient_order_stat_support	0.010962	1.032611	-0.007218	0.056076	0	ready	-
quiczigperf	small_payload_pps	iouring	3	messages_per_second	discovery	20	4	9757.528761	9574.964107	9805.572792	0.023634	9474.608889	9884.135590	1.043224	10347.975042	11002.666219	insufficient_order_stat_support	0.016964	1.034431	0.012175	0.166872	0	ready	-
quiczigperf	small_payload_pps	iouring	3	messages_per_second	confirm	10	2	9789.999557	9640.182359	9883.764580	0.024881	9633.238268	9898.158222	1.027501	9973.050197	10430.074785	insufficient_order_stat_support	0.011755	1.025267	0.000000	-0.122158	0	ready	-
quiczigperf	small_payload_pps	iouring	3	messages_per_second	combined	30	6	9767.346054	9655.457959	9810.061854	0.015829	9541.914379	9893.558667	1.036853	10316.586427	10976.996493	insufficient_order_stat_support	0.012974	1.042680	0.015506	0.133049	0	ready	-
quiczigperf	small_payload_pps	syscall	1	messages_per_second	discovery	20	4	17985.014198	17927.791068	18150.966373	0.012409	17823.302236	18218.253797	1.022159	18627.355631	18845.893499	insufficient_order_stat_support	0.010528	1.012471	0.001512	-0.098759	0	ready	-
quiczigperf	small_payload_pps	syscall	1	messages_per_second	combined	20	4	17985.014198	17927.791068	18150.966373	0.012409	17823.302236	18218.253797	1.022159	18627.355631	18845.893499	insufficient_order_stat_support	0.010528	1.012471	0.001512	-0.098759	0	ready	-
quiczigperf	small_payload_pps	syscall	2	messages_per_second	discovery	20	4	14357.320275	14322.745917	14443.517268	0.008412	14179.204574	14661.608443	1.034022	14797.865987	16302.520272	insufficient_order_stat_support	0.012861	1.008432	-0.005196	-0.163319	0	ready	-
quiczigperf	small_payload_pps	syscall	2	messages_per_second	combined	20	4	14357.320275	14322.745917	14443.517268	0.008412	14179.204574	14661.608443	1.034022	14797.865987	16302.520272	insufficient_order_stat_support	0.012861	1.008432	-0.005196	-0.163319	0	ready	-
quiczigperf	small_payload_pps	syscall	3	messages_per_second	discovery	45	9	10011.804967	9947.687920	10095.195359	0.014733	9906.567597	10163.963904	1.025982	10855.808980	11564.850883	insufficient_order_stat_support	0.009381	1.130149	-0.008099	-0.145500	1	not_ready_high_variance	block_median_ratio_1.1301_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	small_payload_pps	syscall	3	messages_per_second	combined	45	9	10011.804967	9947.687920	10095.195359	0.014733	9906.567597	10163.963904	1.025982	10855.808980	11564.850883	insufficient_order_stat_support	0.009381	1.130149	-0.008099	-0.145500	1	not_ready_high_variance	block_median_ratio_1.1301_gt_1.1000;outliers_1;persistent_outliers_1
quiczigperf	stream_churn	iouring	1	streams_per_second	discovery	20	4	17186.117717	17042.113287	17471.426025	0.024980	16970.193770	17585.907166	1.036282	17885.446857	18020.593909	insufficient_order_stat_support	0.012810	1.029481	-0.004182	0.152597	0	ready	-
quiczigperf	stream_churn	iouring	1	streams_per_second	confirm	10	2	18209.798757	17338.062245	18758.757560	0.078018	17307.270765	18902.189106	1.092153	19529.812957	19966.384042	insufficient_order_stat_support	0.042542	1.081941	0.000000	0.592998	0	not_ready_max_samples	p50_ci_width_0.0780_gt_0.0500
quiczigperf	stream_churn	iouring	1	streams_per_second	combined	30	6	17246.288100	17126.710328	18365.654682	0.071838	17030.543409	17959.251863	1.054532	18726.877375	19858.588712	insufficient_order_stat_support	0.016147	1.102437	0.005043	0.629644	0	not_ready_nonstationary	p50_ci_width_0.0718_gt_0.0500;block_median_ratio_1.1024_gt_1.1000
quiczigperf	stream_churn	iouring	2	streams_per_second	discovery	20	4	13894.038566	13755.978520	14159.052627	0.029011	13712.908814	14210.995099	1.036322	14409.078255	14568.577198	insufficient_order_stat_support	0.018976	1.032011	-0.020424	0.299226	0	ready	-
quiczigperf	stream_churn	iouring	2	streams_per_second	combined	20	4	13894.038566	13755.978520	14159.052627	0.029011	13712.908814	14210.995099	1.036322	14409.078255	14568.577198	insufficient_order_stat_support	0.018976	1.032011	-0.020424	0.299226	0	ready	-
quiczigperf	stream_churn	iouring	3	streams_per_second	discovery	20	4	9735.267155	9691.780245	9820.197400	0.013191	9626.031143	9858.220284	1.024121	9935.766019	9992.682333	insufficient_order_stat_support	0.010345	1.026017	0.008487	0.002888	0	ready	-
quiczigperf	stream_churn	iouring	3	streams_per_second	confirm	10	2	9616.743252	9555.792931	9676.856650	0.012589	9536.462444	9737.037296	1.021032	9791.684181	10037.694874	insufficient_order_stat_support	0.009411	1.012669	0.000000	-0.099971	0	ready	-
quiczigperf	stream_churn	iouring	3	streams_per_second	combined	30	6	9709.928654	9675.145220	9796.116977	0.012459	9557.028926	9833.826797	1.028963	9935.766019	10047.676376	insufficient_order_stat_support	0.011660	1.039722	0.006115	0.080583	0	ready	-
quiczigperf	stream_churn	syscall	1	streams_per_second	discovery	20	4	17972.960125	17915.012684	18101.061714	0.010352	17787.951580	18207.018541	1.023559	18336.527605	18600.754244	insufficient_order_stat_support	0.009592	1.014996	-0.007483	-0.103542	0	ready	-
quiczigperf	stream_churn	syscall	1	streams_per_second	combined	20	4	17972.960125	17915.012684	18101.061714	0.010352	17787.951580	18207.018541	1.023559	18336.527605	18600.754244	insufficient_order_stat_support	0.009592	1.014996	-0.007483	-0.103542	0	ready	-
quiczigperf	stream_churn	syscall	2	streams_per_second	discovery	20	4	14479.433563	14347.009402	14581.061556	0.016164	14213.128268	14671.723797	1.032266	14827.254463	15013.504215	insufficient_order_stat_support	0.014362	1.024088	0.008158	-0.051803	0	ready	-
quiczigperf	stream_churn	syscall	2	streams_per_second	combined	20	4	14479.433563	14347.009402	14581.061556	0.016164	14213.128268	14671.723797	1.032266	14827.254463	15013.504215	insufficient_order_stat_support	0.014362	1.024088	0.008158	-0.051803	0	ready	-
quiczigperf	stream_churn	syscall	3	streams_per_second	discovery	120	24	10060.606500	10018.533308	10104.074438	0.008503	9889.560871	10209.358077	1.032337	11156.473940	11501.864040	insufficient_order_stat_support	0.014027	1.157548	-0.003561	0.524132	0	not_ready_max_samples	block_median_ratio_1.1575_gt_1.1000
quiczigperf	stream_churn	syscall	3	streams_per_second	combined	120	24	10060.606500	10018.533308	10104.074438	0.008503	9889.560871	10209.358077	1.032337	11156.473940	11501.864040	insufficient_order_stat_support	0.014027	1.157548	-0.003561	0.524132	0	not_ready_max_samples	block_median_ratio_1.1575_gt_1.1000
quiczigperf	upload	iouring	1	throughput_gbps	discovery	45	9	6.081776	5.982553	6.211467	0.037639	5.792015	6.330658	1.092997	6.549269	6.827688	insufficient_order_stat_support	0.031532	1.166100	-0.000239	0.212918	0	not_ready_high_variance	p50_ci_width_0.0376_gt_0.0300;block_median_ratio_1.1661_gt_1.1000;persistent_block_median_ratio_recent_1.1661_gt_1.1000
quiczigperf	upload	iouring	1	throughput_gbps	combined	45	9	6.081776	5.982553	6.211467	0.037639	5.792015	6.330658	1.092997	6.549269	6.827688	insufficient_order_stat_support	0.031532	1.166100	-0.000239	0.212918	0	not_ready_high_variance	p50_ci_width_0.0376_gt_0.0300;block_median_ratio_1.1661_gt_1.1000;persistent_block_median_ratio_recent_1.1661_gt_1.1000
quiczigperf	upload	syscall	1	throughput_gbps	discovery	40	8	6.567805	6.386118	6.734322	0.053017	6.125443	6.925032	1.130536	7.007826	7.361978	insufficient_order_stat_support	0.048181	1.107931	-0.028307	-0.019227	0	not_ready_high_variance	p50_ci_width_0.0530_gt_0.0300;block_median_ratio_1.1079_gt_1.1000;persistent_block_median_ratio_recent_1.1079_gt_1.1000
quiczigperf	upload	syscall	1	throughput_gbps	combined	40	8	6.567805	6.386118	6.734322	0.053017	6.125443	6.925032	1.130536	7.007826	7.361978	insufficient_order_stat_support	0.048181	1.107931	-0.028307	-0.019227	0	not_ready_high_variance	p50_ci_width_0.0530_gt_0.0300;block_median_ratio_1.1079_gt_1.1000;persistent_block_median_ratio_recent_1.1079_gt_1.1000
quinnperf	bidi	iouring	1	throughput_gbps	discovery	25	5	3.332176	3.298181	3.378791	0.024191	3.145124	3.424110	1.088704	3.467352	3.727538	insufficient_order_stat_support	0.029009	1.047801	0.018797	-0.123634	0	ready	-
quinnperf	bidi	iouring	1	throughput_gbps	confirm	10	2	3.343096	3.316744	3.405115	0.026434	3.184572	3.479269	1.092539	3.655744	4.229720	insufficient_order_stat_support	0.042464	1.026644	0.000000	0.187336	0	ready	-
quinnperf	bidi	iouring	1	throughput_gbps	combined	35	7	3.332176	3.298181	3.382246	0.025228	3.149786	3.432081	1.089624	3.482795	4.127306	insufficient_order_stat_support	0.033873	1.054885	0.015218	0.048629	0	ready	-
quinnperf	bidi	iouring	2	throughput_gbps	discovery	80	16	3.377054	3.336605	3.429960	0.027644	3.257791	3.482444	1.068959	3.542889	3.948847	insufficient_order_stat_support	0.029290	1.093459	-0.008043	0.097339	0	ready	-
quinnperf	bidi	iouring	2	throughput_gbps	confirm	10	2	3.348515	3.315780	3.413440	0.029165	3.300036	3.555884	1.077529	3.622100	3.770842	insufficient_order_stat_support	0.019006	1.029453	0.000000	-0.411620	0	ready	-
quinnperf	bidi	iouring	2	throughput_gbps	combined	90	18	3.375484	3.333193	3.420252	0.025791	3.260089	3.490468	1.070667	3.562768	3.948656	insufficient_order_stat_support	0.027600	1.093459	0.001752	0.026226	0	ready	-
quinnperf	bidi	iouring	3	throughput_gbps	discovery	20	4	3.225799	3.156284	3.252131	0.029713	3.087493	3.307727	1.071331	3.434623	3.470161	insufficient_order_stat_support	0.026120	1.034398	-0.007226	0.180715	0	ready	-
quinnperf	bidi	iouring	3	throughput_gbps	combined	20	4	3.225799	3.156284	3.252131	0.029713	3.087493	3.307727	1.071331	3.434623	3.470161	insufficient_order_stat_support	0.026120	1.034398	-0.007226	0.180715	0	ready	-
quinnperf	bidi	iouring	4	throughput_gbps	discovery	20	4	3.028072	3.003582	3.065675	0.020506	2.976046	3.089895	1.038255	3.117500	3.165823	insufficient_order_stat_support	0.015540	1.028184	0.018246	-0.072560	0	ready	-
quinnperf	bidi	iouring	4	throughput_gbps	confirm	10	2	3.109768	3.082183	3.137353	0.017741	3.031664	3.190177	1.052286	3.296164	3.328778	insufficient_order_stat_support	0.019878	1.017900	0.000000	0.250768	0	ready	-
quinnperf	bidi	iouring	4	throughput_gbps	combined	30	6	3.041999	3.024513	3.082183	0.018958	2.992378	3.131168	1.046381	3.165650	3.320725	insufficient_order_stat_support	0.017156	1.052224	-0.012732	0.285368	0	ready	-
