binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
quiczigperf	datagram	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	datagrams_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	2059402.459441	1065616.688307	2074822.980665	0.490048	18.682658	converged	p50_ci_width_0.4900_gt_0.0500;p80_p20_18.6827_gt_1.1500;block_median_ratio_1.9471_gt_1.1000;outliers_5;confirm_disabled;p50_ci_width_0.4900_gt_0.0500;p80_p20_18.6827_gt_1.1500;block_median_ratio_1.9471_gt_1.1000;outliers_5
quiczigperf	datagram	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	datagrams_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	2350949.373561	2285933.396105	2447515.772023	0.068731	1.139232	converged	p50_ci_width_0.0687_gt_0.0500;confirm_disabled;p50_ci_width_0.0687_gt_0.0500
quiczigperf	datagram	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	datagrams_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	2072459.033702	1145453.027031	2072459.033702	0.447298	29.413397	converged	p50_ci_width_0.4473_gt_0.0500;p80_p20_29.4134_gt_1.1500;block_median_ratio_1.8093_gt_1.1000;confirm_disabled;p50_ci_width_0.4473_gt_0.0500;p80_p20_29.4134_gt_1.1500;block_median_ratio_1.8093_gt_1.1000
quiczigperf	download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.307860	9.256673	9.394983	0.014859	1.071217	converged	confirm_disabled
quiczigperf	download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.147633	3.146670	3.201828	0.017523	1.191468	converged	p80_p20_1.1915_gt_1.1500;confirm_disabled;p80_p20_1.1915_gt_1.1500
quiczigperf	download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.573624	9.171990	10.100985	0.097037	1.142269	converged	p50_ci_width_0.0970_gt_0.0300;block_median_ratio_1.1013_gt_1.1000;confirm_disabled;p50_ci_width_0.0970_gt_0.0300;block_median_ratio_1.1013_gt_1.1000
quiczigperf	download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.661374	4.806012	6.373874	0.276940	1.544470	converged	p50_ci_width_0.2769_gt_0.0300;p80_p20_1.5445_gt_1.1500;block_median_ratio_1.3262_gt_1.1000;confirm_disabled;p50_ci_width_0.2769_gt_0.0300;p80_p20_1.5445_gt_1.1500;block_median_ratio_1.3262_gt_1.1000
quiczigperf	flow_control	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	2.888940	2.888940	3.124245	0.081450	4.335773	converged	p50_ci_width_0.0814_gt_0.0500;p80_p20_4.3358_gt_1.1500;confirm_disabled;p50_ci_width_0.0814_gt_0.0500;p80_p20_4.3358_gt_1.1500
quiczigperf	flow_control	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	1.934308	1.750539	1.966439	0.111616	1.503689	converged	p50_ci_width_0.1116_gt_0.0500;p80_p20_1.5037_gt_1.1500;block_median_ratio_1.1233_gt_1.1000;confirm_disabled;p50_ci_width_0.1116_gt_0.0500;p80_p20_1.5037_gt_1.1500;block_median_ratio_1.1233_gt_1.1000
quiczigperf	flow_control	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	2.016700	1.841924	2.855913	0.502796	2.494570	converged	p50_ci_width_0.5028_gt_0.0500;p80_p20_2.4946_gt_1.1500;block_median_ratio_1.5505_gt_1.1000;confirm_disabled;p50_ci_width_0.5028_gt_0.0500;p80_p20_2.4946_gt_1.1500;block_median_ratio_1.5505_gt_1.1000
quiczigperf	flow_control	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	1.693811	1.693811	1.828101	0.079283	1.480927	converged	p50_ci_width_0.0793_gt_0.0500;p80_p20_1.4809_gt_1.1500;confirm_disabled;p50_ci_width_0.0793_gt_0.0500;p80_p20_1.4809_gt_1.1500
quiczigperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1392640.000000	1310720.000000	1474560.000000	0.117647	1.073171	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1378304.000000	1294336.000000	1462272.000000	0.121842	1.075879	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	7.648751	7.620728	7.651213	0.003986	1.390473	converged	p80_p20_1.3905_gt_1.1500;outliers_5;confirm_disabled;p80_p20_1.3905_gt_1.1500;outliers_5
quiczigperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.755511	2.701778	2.818238	0.042264	1.158286	converged	p80_p20_1.1583_gt_1.1500;confirm_disabled;p80_p20_1.1583_gt_1.1500
quiczigperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.549888	8.514844	8.562240	0.005543	1.505537	converged	p80_p20_1.5055_gt_1.1500;confirm_disabled;p80_p20_1.5055_gt_1.1500
quiczigperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	1.003688	0.747832	1.146049	0.396753	1.970308	converged	p50_ci_width_0.3968_gt_0.0800;p80_p20_1.9703_gt_1.1500;block_median_ratio_1.5325_gt_1.1000;confirm_disabled;p50_ci_width_0.3968_gt_0.0800;p80_p20_1.9703_gt_1.1500;block_median_ratio_1.5325_gt_1.1000
quiczigperf	multistream_download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.179171	8.121620	8.193831	0.008829	1.089195	converged	confirm_disabled
quiczigperf	multistream_download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.819672	2.731458	3.215067	0.171513	1.534372	converged	p50_ci_width_0.1715_gt_0.0300;p80_p20_1.5344_gt_1.1500;block_median_ratio_1.1771_gt_1.1000;confirm_disabled;p50_ci_width_0.1715_gt_0.0300;p80_p20_1.5344_gt_1.1500;block_median_ratio_1.1771_gt_1.1000
quiczigperf	multistream_download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	7.750799	7.750799	7.754304	0.000452	2.063723	converged	p80_p20_2.0637_gt_1.1500;outliers_4;confirm_disabled;p80_p20_2.0637_gt_1.1500;outliers_4
quiczigperf	multistream_download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	4.035833	3.580100	4.146321	0.140299	1.542780	converged	p50_ci_width_0.1403_gt_0.0300;p80_p20_1.5428_gt_1.1500;block_median_ratio_1.1582_gt_1.1000;confirm_disabled;p50_ci_width_0.1403_gt_0.0300;p80_p20_1.5428_gt_1.1500;block_median_ratio_1.1582_gt_1.1000
quiczigperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.443928	8.429157	8.451469	0.002642	1.071872	converged	confirm_disabled
quiczigperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	8.220778	8.162948	8.295891	0.016172	1.071876	converged	confirm_disabled
quiczigperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	9.450230	9.125018	9.874872	0.079348	1.124592	converged	p50_ci_width_0.0793_gt_0.0300;confirm_disabled;p50_ci_width_0.0793_gt_0.0300
quiczigperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	17392.015061	17323.562393	17460.467728	0.007872	1.004734	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	18379.674098	17614.310251	19145.037946	0.083284	1.051251	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1516.976012	1499.925004	1534.027020	0.022480	1.013580	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1320.698837	1307.415136	1333.982538	0.020116	1.012143	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	messages_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3201.492006	3078.553221	3344.159832	0.082963	1.120739	converged	p50_ci_width_0.0830_gt_0.0500;confirm_disabled;p50_ci_width_0.0830_gt_0.0500
quiczigperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	messages_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	2128.194626	2109.083862	2128.194626	0.008980	1.056603	converged	confirm_disabled
quiczigperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	messages_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3107.728824	3044.771118	3246.355211	0.064865	1.086746	converged	p50_ci_width_0.0649_gt_0.0500;confirm_disabled;p50_ci_width_0.0649_gt_0.0500
quiczigperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	messages_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	2109.102905	2100.890697	2127.699108	0.012711	1.046231	converged	confirm_disabled
quiczigperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	21699.254329	20149.248871	23249.259787	0.142863	1.089556	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	18043.374364	17746.971070	18339.777658	0.032855	1.019909	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
