run_order	binary	scenario	network	path_profile	threads	status	reason	metric	samples	p50	out_dir
2049	mvfstperf	flow_control	iouring	loopback	4	ok		throughput_gbps	3	6.052923	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02049t4-mvfstperf-flow_control-iouring-loopback
2050	mvfstperf	flow_control	iouring	loopback	8	ok		throughput_gbps	3	6.108139	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02050t8-mvfstperf-flow_control-iouring-loopback
2051	mvfstperf	flow_control	iouring	loopback	16	ok		throughput_gbps	3	6.061812	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02051t16-mvfstperf-flow_control-iouring-loopback
2053	mvfstperf	resumed_connect	syscall	loopback	1	ok		connections_per_second	3	344.357597	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02053t1-mvfstperf-resumed_connect-syscall-loopback
2054	mvfstperf	resumed_connect	syscall	loopback	2	ok		connections_per_second	3	265.172543	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02054t2-mvfstperf-resumed_connect-syscall-loopback
2055	mvfstperf	resumed_connect	syscall	loopback	4	ok		connections_per_second	3	395.956453	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02055t4-mvfstperf-resumed_connect-syscall-loopback
2056	mvfstperf	resumed_connect	syscall	loopback	8	ok		connections_per_second	3	292.227451	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02056t8-mvfstperf-resumed_connect-syscall-loopback
2057	mvfstperf	resumed_connect	syscall	loopback	16	ok		connections_per_second	3	278.304169	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02057t16-mvfstperf-resumed_connect-syscall-loopback
2059	mvfstperf	resumed_connect	iouring	loopback	1	ok		connections_per_second	3	298.958042	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02059t1-mvfstperf-resumed_connect-iouring-loopback
2060	mvfstperf	resumed_connect	iouring	loopback	2	ok		connections_per_second	3	502.073816	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02060t2-mvfstperf-resumed_connect-iouring-loopback
2061	mvfstperf	resumed_connect	iouring	loopback	4	ok		connections_per_second	3	456.242990	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02061t4-mvfstperf-resumed_connect-iouring-loopback
2062	mvfstperf	resumed_connect	iouring	loopback	8	ok		connections_per_second	3	423.153142	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02062t8-mvfstperf-resumed_connect-iouring-loopback
2063	mvfstperf	resumed_connect	iouring	loopback	16	ok		connections_per_second	3	400.132014	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02063t16-mvfstperf-resumed_connect-iouring-loopback
2065	mvfstperf	zero_rtt_reqresp	syscall	loopback	1	ok		requests_per_second	3	2141.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02065t1-mvfstperf-zero_rtt_reqresp-syscall-loopback
2066	mvfstperf	zero_rtt_reqresp	syscall	loopback	2	ok		requests_per_second	3	3535.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02066t2-mvfstperf-zero_rtt_reqresp-syscall-loopback
2067	mvfstperf	zero_rtt_reqresp	syscall	loopback	4	ok		requests_per_second	3	6090.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02067t4-mvfstperf-zero_rtt_reqresp-syscall-loopback
2068	mvfstperf	zero_rtt_reqresp	syscall	loopback	8	ok		requests_per_second	3	10554.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02068t8-mvfstperf-zero_rtt_reqresp-syscall-loopback
2069	mvfstperf	zero_rtt_reqresp	syscall	loopback	16	ok		requests_per_second	3	14949.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02069t16-mvfstperf-zero_rtt_reqresp-syscall-loopback
2071	mvfstperf	zero_rtt_reqresp	iouring	loopback	1	ok		requests_per_second	3	2018.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02071t1-mvfstperf-zero_rtt_reqresp-iouring-loopback
2072	mvfstperf	zero_rtt_reqresp	iouring	loopback	2	ok		requests_per_second	3	3349.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02072t2-mvfstperf-zero_rtt_reqresp-iouring-loopback
2073	mvfstperf	zero_rtt_reqresp	iouring	loopback	4	ok		requests_per_second	3	5928.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02073t4-mvfstperf-zero_rtt_reqresp-iouring-loopback
2074	mvfstperf	zero_rtt_reqresp	iouring	loopback	8	ok		requests_per_second	3	10234.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02074t8-mvfstperf-zero_rtt_reqresp-iouring-loopback
2075	mvfstperf	zero_rtt_reqresp	iouring	loopback	16	ok		requests_per_second	3	13568.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02075t16-mvfstperf-zero_rtt_reqresp-iouring-loopback
2077	mvfstperf	datagram	syscall	loopback	1	ok		datagrams_per_second	3	17231.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02077t1-mvfstperf-datagram-syscall-loopback
2078	mvfstperf	datagram	syscall	loopback	2	ok		datagrams_per_second	3	14910.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02078t2-mvfstperf-datagram-syscall-loopback
2079	mvfstperf	datagram	syscall	loopback	4	ok		datagrams_per_second	3	33971.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02079t4-mvfstperf-datagram-syscall-loopback
2080	mvfstperf	datagram	syscall	loopback	8	ok		datagrams_per_second	3	52464.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02080t8-mvfstperf-datagram-syscall-loopback
2081	mvfstperf	datagram	syscall	loopback	16	ok		datagrams_per_second	3	83950.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02081t16-mvfstperf-datagram-syscall-loopback
2083	mvfstperf	datagram	iouring	loopback	1	ok		datagrams_per_second	3	427684.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02083t1-mvfstperf-datagram-iouring-loopback
2084	mvfstperf	datagram	iouring	loopback	2	ok		datagrams_per_second	3	21030.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02084t2-mvfstperf-datagram-iouring-loopback
2085	mvfstperf	datagram	iouring	loopback	4	ok		datagrams_per_second	3	37728.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02085t4-mvfstperf-datagram-iouring-loopback
2086	mvfstperf	datagram	iouring	loopback	8	ok		datagrams_per_second	3	73016.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02086t8-mvfstperf-datagram-iouring-loopback
2087	mvfstperf	datagram	iouring	loopback	16	ok		datagrams_per_second	3	92465.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02087t16-mvfstperf-datagram-iouring-loopback
2089	mvfstperf	idle_footprint	syscall	loopback	1	ok		server_rss_delta_bytes_per_connection	3	3731456.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02089t1-mvfstperf-idle_footprint-syscall-loopback
2090	mvfstperf	idle_footprint	syscall	loopback	2	ok		server_rss_delta_bytes_per_connection	3	1935360.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02090t2-mvfstperf-idle_footprint-syscall-loopback
2091	mvfstperf	idle_footprint	syscall	loopback	4	ok		server_rss_delta_bytes_per_connection	3	958464.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02091t4-mvfstperf-idle_footprint-syscall-loopback
2092	mvfstperf	idle_footprint	syscall	loopback	8	ok		server_rss_delta_bytes_per_connection	3	525312.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02092t8-mvfstperf-idle_footprint-syscall-loopback
2093	mvfstperf	idle_footprint	syscall	loopback	16	ok		server_rss_delta_bytes_per_connection	3	292864.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02093t16-mvfstperf-idle_footprint-syscall-loopback
2095	mvfstperf	idle_footprint	iouring	loopback	1	ok		server_rss_delta_bytes_per_connection	3	3108864.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02095t1-mvfstperf-idle_footprint-iouring-loopback
2096	mvfstperf	idle_footprint	iouring	loopback	2	ok		server_rss_delta_bytes_per_connection	3	1634304.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02096t2-mvfstperf-idle_footprint-iouring-loopback
2097	mvfstperf	idle_footprint	iouring	loopback	4	ok		server_rss_delta_bytes_per_connection	3	841728.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02097t4-mvfstperf-idle_footprint-iouring-loopback
2098	mvfstperf	idle_footprint	iouring	loopback	8	ok		server_rss_delta_bytes_per_connection	3	433664.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02098t8-mvfstperf-idle_footprint-iouring-loopback
2099	mvfstperf	idle_footprint	iouring	loopback	16	ok		server_rss_delta_bytes_per_connection	3	249088.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02099t16-mvfstperf-idle_footprint-iouring-loopback
2101	mvfstperf	close_reset_cleanup	syscall	loopback	1	ok		streams_per_second	3	2049.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02101t1-mvfstperf-close_reset_cleanup-syscall-loopback
2102	mvfstperf	close_reset_cleanup	syscall	loopback	2	ok		streams_per_second	3	3477.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02102t2-mvfstperf-close_reset_cleanup-syscall-loopback
2103	mvfstperf	close_reset_cleanup	syscall	loopback	4	ok		streams_per_second	3	5934.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02103t4-mvfstperf-close_reset_cleanup-syscall-loopback
2104	mvfstperf	close_reset_cleanup	syscall	loopback	8	ok		streams_per_second	3	10679.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02104t8-mvfstperf-close_reset_cleanup-syscall-loopback
2105	mvfstperf	close_reset_cleanup	syscall	loopback	16	ok		streams_per_second	3	15232.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02105t16-mvfstperf-close_reset_cleanup-syscall-loopback
2107	mvfstperf	close_reset_cleanup	iouring	loopback	1	ok		streams_per_second	3	2025.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02107t1-mvfstperf-close_reset_cleanup-iouring-loopback
2108	mvfstperf	close_reset_cleanup	iouring	loopback	2	ok		streams_per_second	3	3615.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02108t2-mvfstperf-close_reset_cleanup-iouring-loopback
2109	mvfstperf	close_reset_cleanup	iouring	loopback	4	ok		streams_per_second	3	5928.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02109t4-mvfstperf-close_reset_cleanup-iouring-loopback
2110	mvfstperf	close_reset_cleanup	iouring	loopback	8	ok		streams_per_second	3	10661.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02110t8-mvfstperf-close_reset_cleanup-iouring-loopback
2111	mvfstperf	close_reset_cleanup	iouring	loopback	16	ok		streams_per_second	3	14080.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02111t16-mvfstperf-close_reset_cleanup-iouring-loopback
2113	ngtcp2perf	download	syscall	loopback	1	ok		throughput_gbps	3	16.140570	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02113t1-ngtcp2perf-download-syscall-loopback
2114	ngtcp2perf	download	syscall	loopback	2	ok		throughput_gbps	3	15.450069	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02114t2-ngtcp2perf-download-syscall-loopback
2115	ngtcp2perf	download	syscall	loopback	4	ok		throughput_gbps	3	14.675482	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02115t4-ngtcp2perf-download-syscall-loopback
2116	ngtcp2perf	download	syscall	loopback	8	ok		throughput_gbps	3	15.890748	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02116t8-ngtcp2perf-download-syscall-loopback
2117	ngtcp2perf	download	syscall	loopback	16	ok		throughput_gbps	3	15.409437	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02117t16-ngtcp2perf-download-syscall-loopback
2119	ngtcp2perf	download	iouring	loopback	1	ok		throughput_gbps	3	16.552228	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02119t1-ngtcp2perf-download-iouring-loopback
2120	ngtcp2perf	download	iouring	loopback	2	ok		throughput_gbps	3	16.396986	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02120t2-ngtcp2perf-download-iouring-loopback
2121	ngtcp2perf	download	iouring	loopback	4	ok		throughput_gbps	3	16.826655	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02121t4-ngtcp2perf-download-iouring-loopback
2122	ngtcp2perf	download	iouring	loopback	8	ok		throughput_gbps	3	16.892656	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02122t8-ngtcp2perf-download-iouring-loopback
2123	ngtcp2perf	download	iouring	loopback	16	ok		throughput_gbps	3	14.190128	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02123t16-ngtcp2perf-download-iouring-loopback
2125	ngtcp2perf	upload	syscall	loopback	1	ok		throughput_gbps	3	17.487114	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02125t1-ngtcp2perf-upload-syscall-loopback
2126	ngtcp2perf	upload	syscall	loopback	2	ok		throughput_gbps	3	27.588449	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02126t2-ngtcp2perf-upload-syscall-loopback
2127	ngtcp2perf	upload	syscall	loopback	4	ok		throughput_gbps	3	27.040413	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02127t4-ngtcp2perf-upload-syscall-loopback
2128	ngtcp2perf	upload	syscall	loopback	8	ok		throughput_gbps	3	25.206230	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02128t8-ngtcp2perf-upload-syscall-loopback
2129	ngtcp2perf	upload	syscall	loopback	16	ok		throughput_gbps	3	23.569610	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02129t16-ngtcp2perf-upload-syscall-loopback
2131	ngtcp2perf	upload	iouring	loopback	1	ok		throughput_gbps	3	16.810228	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02131t1-ngtcp2perf-upload-iouring-loopback
2132	ngtcp2perf	upload	iouring	loopback	2	ok		throughput_gbps	3	20.581539	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02132t2-ngtcp2perf-upload-iouring-loopback
2133	ngtcp2perf	upload	iouring	loopback	4	ok		throughput_gbps	3	19.565289	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02133t4-ngtcp2perf-upload-iouring-loopback
2134	ngtcp2perf	upload	iouring	loopback	8	ok		throughput_gbps	3	18.837475	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02134t8-ngtcp2perf-upload-iouring-loopback
2135	ngtcp2perf	upload	iouring	loopback	16	ok		throughput_gbps	3	17.778467	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02135t16-ngtcp2perf-upload-iouring-loopback
2137	ngtcp2perf	connect	syscall	loopback	1	ok		connections_per_second	3	9.896097	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02137t1-ngtcp2perf-connect-syscall-loopback
2138	ngtcp2perf	connect	syscall	loopback	2	ok		connections_per_second	3	19.708983	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02138t2-ngtcp2perf-connect-syscall-loopback
2139	ngtcp2perf	connect	syscall	loopback	4	ok		connections_per_second	3	39.184486	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02139t4-ngtcp2perf-connect-syscall-loopback
2140	ngtcp2perf	connect	syscall	loopback	8	ok		connections_per_second	3	77.811495	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02140t8-ngtcp2perf-connect-syscall-loopback
2141	ngtcp2perf	connect	syscall	loopback	16	ok		connections_per_second	3	151.208142	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02141t16-ngtcp2perf-connect-syscall-loopback
2143	ngtcp2perf	connect	iouring	loopback	1	ok		connections_per_second	3	9.860172	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02143t1-ngtcp2perf-connect-iouring-loopback
2144	ngtcp2perf	connect	iouring	loopback	2	ok		connections_per_second	3	19.683525	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02144t2-ngtcp2perf-connect-iouring-loopback
2145	ngtcp2perf	connect	iouring	loopback	4	ok		connections_per_second	3	39.473564	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02145t4-ngtcp2perf-connect-iouring-loopback
2146	ngtcp2perf	connect	iouring	loopback	8	ok		connections_per_second	3	78.613726	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02146t8-ngtcp2perf-connect-iouring-loopback
2147	ngtcp2perf	connect	iouring	loopback	16	ok		connections_per_second	3	155.559149	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02147t16-ngtcp2perf-connect-iouring-loopback
2149	ngtcp2perf	reqresp	syscall	loopback	1	ok		requests_per_second	3	21743.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02149t1-ngtcp2perf-reqresp-syscall-loopback
2150	ngtcp2perf	reqresp	syscall	loopback	2	ok		requests_per_second	3	25995.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02150t2-ngtcp2perf-reqresp-syscall-loopback
2151	ngtcp2perf	reqresp	syscall	loopback	4	ok		requests_per_second	3	34964.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02151t4-ngtcp2perf-reqresp-syscall-loopback
2152	ngtcp2perf	reqresp	syscall	loopback	8	ok		requests_per_second	3	48974.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02152t8-ngtcp2perf-reqresp-syscall-loopback
2153	ngtcp2perf	reqresp	syscall	loopback	16	ok		requests_per_second	3	69248.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02153t16-ngtcp2perf-reqresp-syscall-loopback
2155	ngtcp2perf	reqresp	iouring	loopback	1	ok		requests_per_second	3	16971.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02155t1-ngtcp2perf-reqresp-iouring-loopback
2156	ngtcp2perf	reqresp	iouring	loopback	2	ok		requests_per_second	3	16769.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02156t2-ngtcp2perf-reqresp-iouring-loopback
2157	ngtcp2perf	reqresp	iouring	loopback	4	ok		requests_per_second	3	23185.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02157t4-ngtcp2perf-reqresp-iouring-loopback
2158	ngtcp2perf	reqresp	iouring	loopback	8	ok		requests_per_second	3	37617.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02158t8-ngtcp2perf-reqresp-iouring-loopback
2159	ngtcp2perf	reqresp	iouring	loopback	16	ok		requests_per_second	3	61290.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02159t16-ngtcp2perf-reqresp-iouring-loopback
2161	ngtcp2perf	stream_churn	syscall	loopback	1	ok		streams_per_second	3	23231.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02161t1-ngtcp2perf-stream_churn-syscall-loopback
2162	ngtcp2perf	stream_churn	syscall	loopback	2	ok		streams_per_second	3	25906.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02162t2-ngtcp2perf-stream_churn-syscall-loopback
2163	ngtcp2perf	stream_churn	syscall	loopback	4	ok		streams_per_second	3	36162.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02163t4-ngtcp2perf-stream_churn-syscall-loopback
2164	ngtcp2perf	stream_churn	syscall	loopback	8	ok		streams_per_second	3	51016.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02164t8-ngtcp2perf-stream_churn-syscall-loopback
2165	ngtcp2perf	stream_churn	syscall	loopback	16	ok		streams_per_second	3	72440.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02165t16-ngtcp2perf-stream_churn-syscall-loopback
2167	ngtcp2perf	stream_churn	iouring	loopback	1	ok		streams_per_second	3	15984.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b02167t1-ngtcp2perf-stream_churn-iouring-loopback
